,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Age,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
147,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,25,5,2,148,3,26600,5.0,13,0,6.0,3,2,0,2,1
148,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,52,26,2,149,2,33750,2.0,21,0,28.0,2,5,0,4,0
149,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45,2,3,150,1,50980,3.0,14,1,8.0,4,2,0,2,0
150,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,52,12,3,151,2,48780,2.0,11,1,31.0,3,5,1,4,0
151,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,42,10,3,152,2,28370,2.0,13,1,19.0,0,5,0,2,0
152,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30,25,3,153,1,24060,2.0,20,1,11.0,5,5,0,2,0
153,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,60,10,3,154,1,22690,5.0,18,1,33.0,4,29,11,10,0
154,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,46,19,4,155,1,41080,2.0,14,0,19.0,5,10,0,8,0
155,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,42,18,4,156,4,132060,0.0,13,2,7.0,2,6,0,4,0
156,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,24,27,2,157,1,104220,1.0,17,1,6.0,0,5,1,4,1
157,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,34,5,3,158,2,137440,0.0,20,1,3.0,3,2,1,0,1
158,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,38,3,3,159,2,49070,1.0,11,1,1.0,3,1,0,0,0
159,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,40,26,4,160,1,34820,0.0,18,1,21.0,2,20,1,12,0
160,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,26,3,2,161,4,24360,1.0,24,0,3.0,2,3,0,2,0
161,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,15,3,162,2,23800,4.0,18,3,9.0,2,5,1,4,0
162,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,29,8,3,163,3,194310,1.0,11,0,10.0,3,10,0,7,0
163,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,29,19,4,164,3,17900,5.0,16,1,6.0,4,2,1,1,1
164,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19,4,3,165,1,76440,1.0,15,2,1.0,2,1,0,0,1
165,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,30,2,4,166,3,51310,0.0,15,1,10.0,2,9,7,8,0
166,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,57,2,2,167,4,63060,3.0,12,1,32.0,3,1,0,0,0
167,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,50,10,4,168,3,47870,0.0,12,0,28.0,3,27,15,7,0
168,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,30,10,2,169,3,188800,0.0,22,1,12.0,3,11,6,7,0
169,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,60,16,3,170,4,23390,4.0,20,0,22.0,4,18,13,11,0
170,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,47,1,3,171,5,135700,5.0,16,2,20.0,2,5,0,4,0
171,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,46,4,1,172,1,67120,6.0,21,1,26.0,3,3,0,1,0
172,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,35,15,2,173,2,54060,0.0,12,1,6.0,2,5,4,3,0
173,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,54,2,4,174,2,89380,7.0,11,3,19.0,2,1,0,0,0
174,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34,8,2,175,1,24390,3.0,11,2,14.0,2,7,5,7,0
175,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,46,2,3,176,1,88370,2.0,18,0,15.0,3,3,1,2,0
176,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,31,7,3,177,2,53430,1.0,14,1,13.0,3,13,0,8,0
177,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,33,10,3,178,4,67280,7.0,22,0,15.0,2,7,7,7,1
178,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,33,5,4,179,2,66520,7.0,25,0,8.0,5,4,1,3,1
179,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30,2,3,180,1,48500,0.0,12,1,4.0,4,3,1,2,0
180,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,35,12,2,181,2,28090,4.0,23,1,10.0,2,8,0,0,0
181,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,31,22,2,182,2,56890,3.0,15,2,12.0,2,1,0,0,1
182,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,34,17,1,183,1,20010,9.0,22,1,11.0,5,3,0,2,1
183,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,42,2,4,184,1,29770,4.0,15,3,8.0,3,2,2,0,0
184,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,36,3,4,185,1,40250,1.0,11,0,10.0,3,10,9,7,0
185,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,22,7,3,186,2,37850,5.0,13,2,4.0,2,2,1,2,1
186,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,48,6,3,187,1,108540,2.0,14,1,14.0,6,9,6,7,0
187,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,55,1,3,188,1,120310,3.0,11,0,37.0,5,10,7,7,0
188,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,41,3,2,189,2,99360,7.0,17,1,16.0,2,14,1,10,0
189,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,35,22,3,190,1,29660,9.0,18,0,15.0,2,11,6,9,0
190,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,40,15,3,191,2,25710,7.0,14,0,22.0,1,20,5,13,0
191,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,39,12,1,192,1,99910,1.0,16,1,8.0,3,8,0,7,0
192,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,31,1,4,193,3,61420,4.0,13,2,10.0,2,6,0,5,0
193,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,42,5,3,194,3,53900,1.0,14,0,10.0,3,10,5,8,0
194,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45,2,1,195,4,44040,0.0,23,0,9.0,2,8,3,7,0
195,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,26,2,1,196,2,59930,0.0,12,0,8.0,3,7,1,0,1
196,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,29,5,3,197,1,51300,4.0,11,0,8.0,3,3,1,2,0
197,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,33,16,3,198,1,20900,4.0,16,0,10.0,2,6,0,5,0
198,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,31,2,4,199,1,29090,9.0,14,2,10.0,2,5,0,1,0
199,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18,2,3,200,1,34680,1.0,18,2,0.0,4,0,0,0,1
200,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,1,4,201,2,30680,3.0,19,0,20.0,3,1,0,1,0
201,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,41,23,3,202,2,26700,2.0,15,2,10.0,2,8,0,7,0
202,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,26,9,4,203,3,26930,5.0,17,3,8.0,3,0,0,0,0
203,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,35,16,4,204,2,95260,1.0,15,0,5.0,2,5,0,3,0
204,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,34,26,3,205,1,52370,1.0,19,1,10.0,3,10,5,7,0
205,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,26,1,3,206,2,24260,1.0,22,0,1.0,3,1,0,0,1
206,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37,8,1,207,1,41930,4.0,16,1,12.0,5,6,1,2,0
207,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,46,4,1,208,5,29110,5.0,13,0,28.0,3,2,1,2,0
208,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,41,24,1,209,1,26610,7.0,14,1,22.0,2,18,11,8,0
209,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,37,7,2,210,1,20280,1.0,16,1,9.0,3,9,7,7,0
210,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,52,2,1,211,1,99800,2.0,11,1,18.0,2,10,6,9,0
211,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,32,7,2,212,2,32980,8.0,22,0,6.0,4,4,1,2,1
212,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24,22,3,213,1,29350,0.0,14,2,3.0,5,2,2,1,0
213,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,38,5,3,214,1,154270,3.0,16,1,18.0,2,1,0,0,0
214,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,37,1,4,215,5,39440,6.0,11,2,8.0,3,6,4,3,0
215,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,49,21,1,216,1,40110,1.0,18,2,31.0,2,31,0,9,0
216,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24,1,3,217,1,34070,1.0,15,2,6.0,2,6,1,4,0
217,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26,19,4,218,4,119940,1.0,14,1,6.0,6,5,1,4,0
218,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,24,7,3,219,1,12320,1.0,12,0,1.0,4,1,0,0,0
219,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,50,2,2,220,1,29600,1.0,14,3,32.0,2,32,10,7,0
220,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,25,2,3,221,1,190940,1.0,16,0,7.0,3,7,0,6,0
221,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,2,3,222,2,39190,1.0,21,0,6.0,3,6,1,2,1
222,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,30,9,3,223,2,68250,1.0,14,0,1.0,2,1,0,0,1
223,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,34,6,2,224,4,102480,1.0,12,1,6.0,4,6,1,3,0
224,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,31,9,1,225,1,189470,2.0,12,2,9.0,2,3,1,2,1
225,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,35,2,3,226,5,24960,4.0,17,3,9.0,3,3,0,2,0
226,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,31,1,3,227,2,64650,4.0,17,0,13.0,3,7,5,7,0
227,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,27,22,4,228,1,22060,0.0,14,1,6.0,4,5,0,3,0
228,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,37,9,4,229,2,20860,4.0,14,0,17.0,3,3,1,0,0
229,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,20,17,4,230,1,22930,1.0,13,2,1.0,3,1,0,0,0
230,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,42,28,4,231,2,26450,1.0,15,0,10.0,5,10,2,2,0
231,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,43,10,5,232,2,26830,4.0,11,0,21.0,3,1,0,0,0
232,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,38,2,4,233,1,20140,3.0,17,1,8.0,5,0,0,0,0
233,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,43,4,3,234,2,34190,3.0,11,1,10.0,5,8,4,7,0
234,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,48,8,1,235,2,53760,7.0,13,1,21.0,3,3,0,2,0
235,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,44,29,4,236,2,19510,4.0,22,3,10.0,4,2,0,2,0
236,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,34,13,4,237,1,23410,1.0,20,2,8.0,3,8,0,6,0
237,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27,27,3,238,2,22930,0.0,18,0,5.0,0,4,0,2,1
238,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,21,16,2,239,3,87260,1.0,11,1,3.0,2,3,1,2,0
239,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,44,2,2,240,1,40110,4.0,14,1,26.0,2,2,0,1,0
240,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,22,2,2,241,2,195450,0.0,14,0,3.0,3,2,2,2,0
241,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,33,13,4,242,2,45680,0.0,18,1,6.0,2,5,1,2,0
242,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32,1,1,243,1,30220,1.0,16,1,6.0,3,6,0,5,0
243,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,30,4,5,244,3,57720,1.0,17,0,1.0,3,1,0,0,0
244,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,53,24,3,245,3,22690,7.0,11,1,18.0,2,14,8,10,0
245,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34,1,5,246,1,53810,1.0,12,0,10.0,0,10,8,8,0
246,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45,19,4,247,3,34410,2.0,13,1,5.0,5,1,0,0,1
247,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,26,7,2,248,1,54540,1.0,13,1,3.0,5,3,0,2,0
248,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,37,4,3,249,1,98840,1.0,14,0,10.0,3,10,7,8,0
249,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29,2,3,250,1,41570,1.0,17,3,6.0,2,6,1,2,0
250,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,35,10,5,251,4,134580,1.0,11,0,17.0,3,17,11,8,0
251,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,33,8,3,252,2,90690,3.0,25,1,15.0,3,13,4,7,0
252,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,54,5,2,253,2,40140,2.0,19,1,16.0,4,9,7,1,0
253,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,36,8,3,254,2,59150,2.0,13,1,13.0,3,3,0,2,0
254,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,27,9,3,255,5,59930,0.0,14,1,5.0,3,4,1,1,0
255,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,20,1,3,256,5,61620,1.0,12,3,1.0,2,1,1,1,1
256,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33,15,4,257,1,24060,1.0,11,0,10.0,3,10,9,7,1
257,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,35,2,1,258,1,187400,1.0,19,1,1.0,2,1,0,0,0
258,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,23,2,3,259,1,76370,2.0,11,1,5.0,3,3,0,2,0
259,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,25,11,3,260,2,100960,0.0,11,1,4.0,3,3,1,2,0
260,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,38,16,3,261,5,147560,0.0,20,1,8.0,3,7,0,5,0
261,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,29,2,4,262,4,64990,1.0,18,3,10.0,3,10,2,8,0
262,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,48,16,3,263,1,97240,3.0,13,0,12.0,2,2,2,2,0
263,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27,4,3,264,5,21940,1.0,12,0,6.0,5,6,0,4,0
264,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,37,16,3,265,3,33880,3.0,11,0,4.0,2,1,0,0,0
265,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,50,5,3,266,1,54730,1.0,19,1,20.0,2,20,3,8,0
266,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34,18,1,267,1,27030,1.0,21,1,9.0,2,8,7,7,0
267,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,24,17,2,268,1,25010,9.0,12,0,4.0,3,2,2,0,1
268,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,39,12,5,269,1,62200,1.0,14,2,20.0,2,20,11,10,0
269,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,32,2,3,270,5,30380,1.0,11,0,10.0,5,10,0,8,0
270,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,50,4,2,271,4,44240,3.0,14,1,18.0,2,4,1,3,1
271,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,38,9,4,272,1,43120,0.0,12,1,10.0,2,9,1,8,0
272,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27,10,3,273,5,132450,1.0,23,1,9.0,3,9,0,7,0
273,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,1,3,274,2,136640,3.0,14,0,10.0,6,7,7,7,0
274,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,3,275,5,50210,2.0,17,0,20.0,3,7,1,7,0
275,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,40,3,4,276,3,51260,5.0,18,0,20.0,2,18,1,12,0
276,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,53,7,1,277,2,28590,3.0,18,1,32.0,2,5,1,3,0
277,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,41,6,3,278,1,102390,3.0,24,3,23.0,3,21,12,6,0
278,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,60,8,2,279,5,53290,8.0,20,0,10.0,3,2,2,2,0
279,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,27,29,1,280,2,43250,1.0,14,0,9.0,2,9,1,7,0
280,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,41,3,3,281,1,72600,1.0,16,0,22.0,2,22,2,10,0
281,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,50,9,3,282,2,23220,7.0,25,1,4.0,0,2,2,2,0
282,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,28,2,4,283,3,20750,7.0,18,3,10.0,0,7,3,7,1
283,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,36,10,4,284,2,41520,9.0,19,1,10.0,3,8,0,5,0
284,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,38,1,3,285,3,96190,4.0,13,1,10.0,2,1,0,0,0
285,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,2,286,1,135030,2.0,12,0,9.0,6,5,1,4,0
286,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,47,27,3,287,1,54410,9.0,22,1,28.0,6,22,11,13,0
287,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,30,8,3,288,2,52090,7.0,14,1,10.0,3,8,7,7,0
288,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29,1,2,289,1,106730,1.0,13,3,1.0,2,1,0,0,0
289,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,42,10,1,290,1,50100,6.0,21,3,7.0,3,2,2,2,1
290,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,43,26,1,291,1,135490,3.0,11,2,7.0,3,2,2,2,0
291,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34,2,5,292,2,49990,3.0,12,2,10.0,2,5,4,3,0
292,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,23,13,3,293,5,42210,1.0,11,1,5.0,4,4,0,2,0
293,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,39,2,4,294,4,138720,9.0,12,3,12.0,3,8,3,6,0
294,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,56,2,4,295,1,20420,7.0,12,0,30.0,6,10,1,1,0
295,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,40,9,3,296,2,20730,0.0,14,0,5.0,3,4,2,3,0
296,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,27,10,3,297,1,29560,8.0,13,0,9.0,6,7,0,7,0
297,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,29,20,3,298,2,29260,1.0,15,1,2.0,3,2,2,2,0
298,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,53,9,3,299,3,48090,2.0,18,0,19.0,2,2,2,2,0
